Loading the SAME held-out split the 7-model vision-tower benchmark used (seed=42, identical split code)...
Classes: ['dense_tabular_rows', 'genealogy_chart', 'handwritten_ledger', 'map_land_record', 'mixed_text_image', 'portrait_photo', 'printed_document', 'website_screenshot']
Held-out test set: 332 images

Production classifier config: model=gemma  prompt_file=config/prompts/classifier_classify_v1.txt

Loading Gemma via the real production build_classifier_loader() path (same loader, same prompt Stage 5 actually uses)...
Loaded.

[1/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.950
[2/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[3/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[4/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[5/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[6/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.950
[7/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[8/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[9/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[10/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.950
[11/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[12/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[13/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[14/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[15/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[16/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[17/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[18/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[19/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[20/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.950
[21/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[22/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[23/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[24/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[25/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[26/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[27/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[28/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.950
[29/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[30/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[31/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[32/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[33/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[34/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[35/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[36/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[37/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[38/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[39/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
[40/332] OK   gt=dense_tabular_rows   pred=dense_tabular_rows   conf=0.980
